stationName,Address,City,State,postalCode,Lat,Long,Charger type,Charger type (legend),stationModel,StationNetworkStatus,LastPortStatus,faultReason,station_label,ports_total,ports_charging,ports_occupied,ports_available,StatusTimestamp,_loaded_at_utc
NYC FLEET / DEP_QNSWTR_3_L3,49- 14 Fresh Meadow Lane,Queens,New York,11365,40.74714247957,-73.795601128709,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:24:25Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_QNSWTR_4_L3,49- 14 Fresh Meadow Lane,Queens,New York,11365,40.747162460251,-73.795710601583,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:28:12Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_QNSWTR-1,49- 14 Fresh Meadow Lane,Queens,New York,11365,40.746813804685,-73.794755127661,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:26:48Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_OWLSHD_3_L3,6700 Shore Road,Brooklyn,New York,11220,40.640784288917,-74.035706294168,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:04Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_OWLSHD_5_L3,6700 Shore Road,Brooklyn,New York,11220,40.640800266173,-74.035683091808,Level 3,Level 3,CPE250C-500-CHD-CCS1,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:11Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DDC_THOMSN_1_L3,30-30 Thomson Avenue,Queens,New York,11101,40.743925890628,-73.935758115495,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:32:49Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_OWLSHD_6_L3,6700 Shore Road,Brooklyn,New York,11220,40.640810799377,-74.035749098146,Level 3,Level 3,CPE250C-500-CHD-CCS1,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:01Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_OWLSHD_7_L3,6700 Shore Rd,Brooklyn,New York,11220,40.64082095977497,-74.03568986832703,Level 3,Level 3,CPE250C-500-CHD-CCS1,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:31:48Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_OWLSHD_8_L3,6700 Shore Road,Brooklyn,New York,11220,40.64083619126,-74.035701185403,Level 3,Level 3,CPE250C-500-CHD-CCS1,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:03Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_OWLSHD_4_L3,6700 Shore Rd,Brooklyn,New York,11220,40.64084829900042,-74.03571218879515,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Charging,1,1,0,0,2026-02-03T18:32:14Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DPR_ELMHRSTPK-1,7801 57th Avenue,Queens,New York,11373,40.728975485173,-73.885134533827,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:26:54Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK15KDCFC1,2501 Knapp Street,Brooklyn,New York,11235,40.591437169047,-73.932093915735,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:31:42Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK04-DCFC1,161 Varick Avenue,Brooklyn,New York,11237,40.710908233129,-73.928904731534,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:23:51Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK04-DCFC2,161 Varick Avenue,Brooklyn,New York,11237,40.710899417907,-73.928918143703,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:31:30Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK04-DCFC3,161 Varick Avenue,Brooklyn,New York,11237,40.710732221637,-73.928623361226,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:23:47Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK04-DCFC4,161 Varick Avenue,Brooklyn,New York,11237,40.710595845046,-73.928911989252,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:27:22Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK04-DCFC5,161 Varick Avenue,Brooklyn,New York,11237,40.710614754003,-73.928961428047,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:29:18Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK01-DCFC2,161 Varick Avenue,Brooklyn,New York,11237,40.711230729942,-73.929963564812,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:25:29Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK01-DCFC3,161 Varick Avenue,Brooklyn,New York,11237,40.71145444114,-73.92983382217,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:32:05Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK01-DCFC4,161 Varick Avenue,Brooklyn,New York,11237,40.71140384105,-73.929307362115,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:26:47Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK01-DCFC5,161 Varick Avenue,Brooklyn,New York,11237,40.711458167738,-73.929289362127,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:32:09Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK01-DCFC6,161 Varick Avenue,Brooklyn,New York,11237,40.711396076789,-73.92908065173,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:22Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK01-DCFC7,161 Varick Avenue,Brooklyn,New York,11237,40.711371104223,-73.929110355704,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:31:42Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_KENTAVE-4,352 Kent Avenue,Brooklyn,New York,11249,40.71257661272,-73.968603392686,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,WATCH LIST,Earth Fault station in service,Available,2,0,1,1,2026-02-03T18:26:36Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_KENTAVE-5,352 Kent Avenue,Brooklyn,New York,11249,40.712173105215,-73.968541342129,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,WATCH LIST,Earth Fault station in service,Available,2,0,0,2,2026-02-03T18:26:40Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_SIRPR_1_L3,1893 Richmond Terrace,Staten Island,New York,10302,40.637698391688,-74.128319076417,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:31:06Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_SIREPAIR-2,1893 Richmond Terrace,Staten Island,New York,10302,40.637620862159,-74.128194126901,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:23:15Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DPR_ORCDBC_1_L3,2 Orchard Beach Road,The Bronx,New York,10464,40.864592922385,-73.7964874428,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:23:48Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DPR_ORCDBC_2_L3,2 Orchard Beach Road,The Bronx,New York,10464,40.864300553488,-73.796669482103,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:24:44Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BK04-DCFC6,161 Varick Avenue,Brooklyn,New York,11237,40.710868544733,-73.928872351157,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Occupied,1,0,1,0,2026-02-03T18:28:19Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOF_PEARL-1,375 Pearl St,New York,New York,10038,40.7109599,-74.0014202,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:27:13Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DPRGREENBELT#2,501 Brielle Ave,Staten Island,New York,10314,40.591789,-74.1392615,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:24:09Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOF_PEARL-2,375 Pearl St,New York,New York,10038,40.710931436031935,-74.00142422331352,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:27:13Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOF_PEARL_2_L3,375 Pearl Street,New York,New York,10038,40.710522183987,-74.001345411665,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Occupied,1,0,1,0,2026-02-03T18:29:21Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOF_PEARL_1_L3,375 Pearl Street,New York,New York,10038,40.710525866324,-74.00143434806,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:20Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / NYPD_116THPCT_1,244-04 N Conduit Ave,Queens,New York,11422,40.6662521,-73.7341217,Level 2,Level 2,CT4010-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:23:38Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / NYPD_116THPCT_2,242-20 N Conduit Ave,Queens,New York,11422,40.66630092809297,-73.73432554788513,Level 2,Level 2,CT4010-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:37Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DPRBAISLEYPND-1,118- 9 155th Street,Queens,New York,11434,40.681314997894,-73.787325936687,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:32:40Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DPRBAISLEYPND-2,118- 9 155th Street,Queens,New York,11434,40.681271866394,-73.787265008676,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:24:17Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / FDNY_EMS18_1_L3,1647 Washington Ave,The Bronx,New York,10457,40.8409719,-73.90168990000001,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:23:06Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ARKVILLE-5,669 Co Rd 38,Arkville,New York,12406,42.158703,-74.62019,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:31:34Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_GRAHMSVLLE4,7870 New York 42,Grahamsville,New York,12740,41.843764703728,-74.543584532507,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2026-02-03T18:31:35Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / FDNY_FTTOTTEN#3,135 Shore Road,Queens,New York,11359,40.790267175452,-73.772765715725,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:28:41Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_SHAFT6_1_L3,201 River Road North,Wappingers Falls,New York,12590,41.562399327123,-73.95725314402,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Charging,1,1,0,0,2026-02-03T18:31:12Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DPR_KISSENABH-1,160-2 Oak Avenue,Queens,New York,11365,40.749123880351,-73.803691892012,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:25:11Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_JEROME_3_L3,3201 Jerome Avenue,The Bronx,New York,10468,40.87847681824,-73.886738049004,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:24:46Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_JEROME_2_L3,3201 Jerome Avenue,The Bronx,New York,10468,40.878273827336,-73.887005202074,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Charging,1,1,0,0,2026-02-03T18:28:02Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOE_FLATLANDS-2,6565 Flatlands Avenue,Brooklyn,New York,11236,40.634244257905,-73.91739095126,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Available,2,0,0,2,2026-02-03T18:28:15Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_MARVIL_1_L3,41158 NY-28,Margaretville,New York,12455,42.14215,-74.651855,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:23:12Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOE_Q018-RIGHT,86-35 235th Ct,Queens,New York,11427,40.73211972997615,-73.73213590185243,Level 2,Level 2,CPF50-L18,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2026-02-03T17:54:26Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOE_Q018-LEFT,86-35 235th Ct,Queens,New York,11427,40.7321116,-73.7320608,Level 2,Level 2,CPF50-L18,Reachable,INUSE,NONE,Charging,1,1,0,0,2026-02-03T18:24:24Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DPR_NATIVEPLA-2,3808 Victory Blvd,Staten Island,New York,10314,40.596405247046405,-74.18150449254314,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Available,2,1,0,1,2026-02-03T18:30:26Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DPR_NATIVEPLA-1,3808 Victory Boulevard,Staten Island,New York,10314,40.59633197152235,-74.18205181115047,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:32:49Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / FDNY_BFIBK#2,5600 1st Avenue FDNY,Brooklyn,New York,11220,40.646968223691,-74.023370710035,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:27:48Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BX06-DCFC1,800 East 176th Street,The Bronx,New York,10460,40.84154711784,-73.889524754469,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:24:53Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOE_Q094-1,41-77 Little Neck Pkwy,Queens,New York,11363,40.7713037,-73.7387655,Level 2,Level 2,CPF50-L18,Reachable,INUSE,NONE,Available,1,0,0,1,2026-02-03T18:32:19Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / FDNY_ENG71_1_L3,720 Melrose Avenue,The Bronx,New York,10455,40.820254167186,-73.915703467812,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:26:46Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / FDNY_ENG71-1,720 Melrose Avenue,The Bronx,New York,10455,40.82018592067,-73.915360207934,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:32:40Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_RMD-1,127-17 92nd Ave,Queens,New York,11418,40.697506,-73.82139,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:32:42Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_RMD-2,127-17 92nd Ave,Queens,New York,11418,40.697506,-73.82139,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:26:02Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / FDNY_E159_1_L3,1592 Richmond Road,Staten Island,New York,10304,40.590556019307,-74.100711659592,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:05Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DSNY_BX06-1,800 East 176th Street,The Bronx,New York,10460,40.842057302307,-73.889788494409,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:29:31Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_MNSIGN_3,345 East 59th Street,New York,New York,10022,40.760513149323,-73.962874607517,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:27:43Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_MNSIGN_1_L3,245 East 59th Street,New York,New York,10022,40.759951027146,-73.962439348393,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:24:35Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_MNSIGN_2_L3,345 East 59th Street,New York,New York,10022,40.760481420044,-73.963132935821,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:32:41Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_MNSIGN_1,345 East 59th Street,New York,New York,10022,40.760020252587,-73.962439878327,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:26:54Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_MNSIGN_2,East 59th Street,New York,New York,10022,40.760009668608,-73.962457156048,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:26:37Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA-6,930 Zerega Avenue,The Bronx,New York,10473,40.827328,-73.842995,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:24:11Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA_6_L3,930 Zerega Avenue,The Bronx,New York,10473,40.827914583621,-73.842046004431,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:32:12Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA_5_L3,930 Zerega Avenue,The Bronx,New York,10473,40.827745523721,-73.842845682954,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:25:11Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA_1_L3,930 Zerega Avenue,The Bronx,New York,10473,40.827711253705,-73.841951322023,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:31:57Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA_2_L3,930 Zerega Avenue,The Bronx,New York,10473,40.827518802018,-73.843415361358,Level 3,Level 3,CPE250C-500-CHD-CCS1,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:06Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA_3_L3,930 Zerega Avenue,The Bronx,New York,10473,40.827524326683,-73.843216804313,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:28:08Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA_4_L3,930 Zerega Avenue,The Bronx,New York,10473,40.827653710274,-73.842793905818,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:30:46Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA-1,930 Zerega Avenue,The Bronx,New York,10473,40.827622100046,-73.84363134316,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:31:41Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA-2,930 Zerega Avenue,The Bronx,New York,10473,40.827551095169,-73.842920898531,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:31:05Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA-3,930 Zerega Avenue,The Bronx,New York,10473,40.827452911481,-73.843358796527,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:31:50Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA-4,930 Zerega Avenue,The Bronx,New York,10473,40.827452598838,-73.843262840425,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:30:25Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_ZEREGA-5,930 Zerega Avenue,The Bronx,New York,10473,40.827454505779,-73.843131949319,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:26:25Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_MNSIGN_4,345 East 59th Street,New York,New York,10022,40.760602022658,-73.962603497037,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:29:26Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / NYPD_30PCT_2_L3,451 West 151st Street,New York,New York,10031,40.829052457245,-73.944119980194,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:27:17Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / NYPD_30PCT_1_L3,451 West 151st Street,New York,New York,10031,40.829041633583,-73.944064886571,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:26:29Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_GRANNEX-1,16 Little Hollow Road,Neversink,New York,12740,41.843588822056,-74.545500913008,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:29:33Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_GRANNEX-2,16 Little Hollow Road,Neversink,New York,12740,41.84363214436,-74.545559643959,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:24:06Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / FDNY_EMS44-1,266 Rockaway Ave,Brooklyn,New York,11233,40.6741572,-73.91142479999999,Level 2,Level 2,CPF50-L23,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:24:52Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_KNGSTN_2_L3,81 Smith Avenue,Kingston,New York,12401,41.930558394565,-74.000697845244,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:27:19Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_VERNON_1_L3,42-00 Vernon Boulevard,Queens,New York,11101,40.754654371516,-73.949890403221,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Charging,1,1,0,0,2026-02-03T18:25:00Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOT_VERNONYRD-2,42-00 Vernon Boulevard,Queens,New York,11101,40.754678426468,-73.949963422561,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:30:23Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DOE-HYLANBLVD-1,6581 Hylan Blvd,Staten Island,New York,10309,40.512276,-74.2198,Level 2,Level 2,CPF50-L18,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2026-01-31T09:25:23Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / NYPD_48PCT_1_L3,450 Cross Bronx Expressway,The Bronx,New York,10457,40.843869882117,-73.900928860403,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2026-02-03T18:29:16Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_KINGSTON-4,81 Smith Avenue,Kingston,New York,12401,41.930526843172,-74.000601291115,Level 2,Level 2,CT4020-HD-GW,Unreachable,UNREACHABLE,NONE,Available,2,0,0,2,2026-02-03T10:43:57Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_KINGSTON-5,81 Smith Avenue,Kingston,New York,12401,41.930510558687,-74.00052883158,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2026-02-03T18:26:58Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_KINGSTON-6,81 Smith Avenue,Kingston,New York,12401,41.930483465264,-74.000459245365,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,0,2,2026-02-03T18:24:42Z,2026-02-03T18:33:15.790551+00:00
NYC FLEET / DEP_KINGSTON-8,81 Smith Avenue,Kingston,New York,12401,41.93042857066,-74.000319137313,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2026-02-03T18:22:42Z,2026-02-03T18:33:15.790551+00:00
